name,SRR25723234,SRR25723214,SRR25723247,SRR25723239,SRR25723287,SRR25723205,SRR25723224,SRR25723274,SRR25723191,SRR25723256,SRR25723200,SRR25723208,SRR25723235,SRR25723286,SRR25723293,SRR25723276,SRR25723199,SRR25723220,SRR25723272,SRR25723201,SRR25723219,SRR25723217,SRR25723185,SRR25723261,SRR25723212,SRR25723196,SRR25723279,SRR25723271,SRR25723207,SRR25723215,SRR25723245,SRR25723290,SRR25723198,SRR25723252,SRR25723197,SRR25723184,SRR25723280,SRR25723270,SRR25723277,SRR25723288,SRR25723229,SRR25723221,SRR25723236,SRR25723190,SRR25723232,SRR25723258,SRR25723262,SRR25723275,SRR25723241,SRR25723237,SRR25723210,SRR25723228,SRR25723281,SRR25723257,SRR25723244,SRR25723264,SRR25723192,SRR25723278,SRR25723193,SRR25723269,SRR25723273,SRR25723250,SRR25723246,SRR25723203,SRR25723223,SRR25723202,SRR25723242,SRR25723289,SRR25723206,SRR25723233,SRR25723263,SRR25723243,SRR25723267,SRR25723230,SRR25723226,SRR25723253,SRR25723209,SRR25723188,SRR25723254,SRR25723195,SRR25723265,SRR25723291,SRR25723218,SRR25723266,SRR25723204,SRR25723255,SRR25723231,SRR25723227,SRR25723284,SRR25723183,SRR25723268,SRR25723251,SRR25723285,SRR25723238,SRR25723249,SRR25723240,SRR25723186,SRR25723222,SRR25723259,SRR25723211,SRR25723260,SRR25723283,SRR25723216,SRR25723187,SRR25723282,SRR25723194,SRR25723292,SRR25723189,SRR25723248,SRR25723225,SRR25723213
Phascolarctobacterium faecium,0.00076,0.00126,0.00159,0.0,0.00084,0.00075,0.00066,0.0,0.00063,0.0,0.00043,0.00111,0.0,0.00042,0.00039,0.0,0.00076,0.0,0.00036,0.0,0.00059,0.00054,0.00066,0.00041,0.00069,0.0,0.00063,0.00069,0.00087,0.00061,0.00139,0.00087,0.00081,0.0,0.00064,0.00124,0.0,0.0,0.00055,0.0,0.00082,0.0008,0.00071,0.0,0.00073,0.0,0.00042,0.00053,0.00147,0.0009,0.0006,0.00062,0.00086,0.00074,0.0,0.00053,0.00079,0.00091,0.00041,0.00037,0.00064,0.00061,0.00118,0.0,0.00049,0.0012,0.0007,0.0,0.00108,0.00069,0.0,0.00085,0.00048,0.00094,0.00094,0.00059,0.0,0.0,0.00095,0.0008,0.00075,0.00041,0.00069,0.00065,0.0,0.0,0.00053,0.00091,0.0,0.00046,0.0003,0.00098,0.00074,0.00077,0.00081,0.00114,0.00044,0.00057,0.00081,0.00035,0.0,0.0,0.00085,0.00068,0.00059,0.00064,0.0007,0.00056,0.00029,0.0005,0.00065
Phocaeicola dorei,0.00142,0.00614,0.00152,0.0,0.0,0.0,0.0,0.0,0.00098,0.05088,0.0,0.00301,0.00305,0.0,0.0,0.0,0.0012,0.0,0.0,0.00086,0.0,0.00139,0.0007,0.0,0.00453,0.00108,0.0,0.0,0.0,0.0,0.00295,0.0,0.00071,0.01125,0.00061,0.00057,0.0,0.0,0.0,0.0,0.0,0.0,0.00096,0.0,0.00534,0.0,0.0,0.0,0.00197,0.0,0.00757,0.00188,0.0,0.00566,0.00176,0.0,0.00307,0.0,0.00123,0.0,0.0,0.00403,0.00111,0.00285,0.0,0.0,0.00156,0.0,0.00396,0.00224,0.0,0.00089,0.0,0.0033,0.00135,0.00749,0.00449,0.00136,0.0071,0.00109,0.0,0.0,0.0,0.0,0.0,0.00507,0.03901,0.00043,0.0,0.00059,0.0,0.02583,0.0,0.00103,0.00287,0.00067,0.0,0.0,0.0,0.0,0.0,0.0,0.00089,0.0,0.0,0.00091,0.0,0.0,0.0,0.0,0.05624
Phocaeicola vulgatus,0.03958,0.02728,0.02365,0.06557,0.04822,0.01009,0.0,0.0,0.0,0.16569,0.0,0.05762,0.0175,0.03565,0.0,0.0,0.02671,0.0,0.0,0.07736,0.05017,0.04267,0.00335,0.0,0.08675,0.05057,0.00595,0.0,0.0047,0.03027,0.05032,0.0226,0.02962,0.07638,0.00027,0.00055,0.0,0.0,0.00027,0.04364,0.00094,0.07116,0.02578,0.06863,0.0127,0.0,0.0,0.0,0.02487,0.0,0.03795,0.0,0.04366,0.02459,0.03651,0.0,0.1224,0.0,0.03959,0.00019,0.00025,0.06756,0.02341,0.022,0.00265,0.00338,0.04063,0.14548,0.02288,0.04962,0.0,0.01677,0.0,0.09619,0.00217,0.05468,0.03589,0.0341,0.03064,0.06782,0.0003,0.0,0.05611,0.0,0.00471,0.02525,0.12957,0.03732,0.01065,0.03932,0.0,0.06556,0.0491,0.03193,0.04146,0.01773,0.03872,0.07414,0.0,0.00051,0.0,0.04351,0.05467,0.00123,0.00542,0.00082,0.0002,0.0,0.0,0.0,0.13109
Phoenicibacter congonensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00215,0.0,0.0,0.00368,0.0,0.0,0.0,0.0025,0.00407,0.0,0.00408,0.00353,0.0,0.0,0.0,0.0,0.00228,0.0,0.0,0.0,0.00295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00329,0.00156,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00221,0.00188,0.0,0.00493,0.0,0.0,0.0,0.0,0.0,0.00202,0.0,0.00381,0.0,0.00242,0.00257,0.0,0.0,0.0,0.00401,0.0,0.0,0.0,0.0,0.0,0.00107,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00344,0.00241,0.0,0.00329,0.0,0.0,0.0,0.0,0.0,0.0,0.00323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00287,0.00337,0.00302,0.0,0.0,0.0,0.0,0.0,0.00299,0.00249,0.00218,0.00175,0.0
Photobacterium leiognathi,0.0,0.0,0.0,0.0,0.0007,0.00034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.00041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036,0.0,0.0,0.00065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piscinibacter gummiphilus,0.00066,0.00048,0.00073,0.0,0.0004,0.0,0.00057,0.0,0.0008,0.0,0.0,0.00102,0.0,0.0,0.0,0.0,0.00056,0.0,0.0,0.00117,0.0,0.00054,0.0,0.0,0.0,0.0,0.0,0.0,0.00133,0.0,0.00139,0.0,0.00071,0.0,0.00103,0.00111,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.00056,0.0,0.0,0.0,0.00073,0.0,0.00033,0.0008,0.0,0.00063,0.0,0.0,0.00071,0.0,0.00031,0.0,0.0,0.00027,0.00095,0.00055,0.0,0.00115,0.00088,0.0,0.00054,0.0,0.0,0.00082,0.0,0.0,0.00045,0.00061,0.00067,0.0,0.0,0.00047,0.0,0.0,0.00043,0.0,0.00074,0.00043,0.00072,0.00066,0.0,0.0,0.0,0.00091,0.0,0.00051,0.0,0.0007,0.00041,0.0,0.0,0.0,0.0,0.0,0.00028,0.00077,0.0,0.00095,0.0,0.0,0.0,0.0,0.00032
Prevotella bivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.00066,0.0,0.0,0.0,0.00136,0.0016,0.0,0.0,0.00109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00172,0.00092,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.00221,0.0,0.00143,0.0,0.00072,0.00114,0.0,0.0,0.0,0.00111,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326,0.00083,0.0,0.00058,0.0,0.0,0.0,0.0,0.0,0.0,0.00203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00102,0.00068,0.0,0.0,0.0,0.0,0.0,0.0,0.00122,0.0,0.00052,0.0005,0.0
Prevotella dentalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02711,0.0,0.0,0.01637,0.0,0.0,0.0,0.02082,0.02406,0.0,0.01936,0.02596,0.0,0.0,0.0,0.0,0.01831,0.0,0.0,0.0,0.02406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00581,0.02176,0.00492,0.0,0.0,0.0,0.0,0.0,0.0,0.02691,0.02428,0.01663,0.0,0.02268,0.0,0.0,0.0,0.0,0.0,0.03286,0.0,0.02152,0.0,0.01974,0.02102,0.0,0.0,0.0,0.02403,0.0,0.0,0.0,0.0,0.0,0.02277,0.0,0.00513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04757,0.01613,0.0,0.02114,0.0,0.0,0.0,0.0,0.0,0.0,0.03317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01712,0.01734,0.02613,0.0,0.0,0.0,0.0,0.0,0.02042,0.01846,0.00697,0.00806,0.0
Prevotella herbatica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00864,0.0,0.0,0.01219,0.0,0.0,0.0,0.0488,0.01638,0.0,0.02497,0.00672,0.0,0.0,0.0,0.0,0.01219,0.0,0.0,0.0,0.0109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01558,0.11474,0.01706,0.0,0.0,0.0,0.0,0.0,0.0,0.00454,0.00735,0.0323,0.0,0.0174,0.0,0.0,0.0,0.0,0.0,0.00895,0.0,0.01509,0.0,0.01269,0.01834,0.0,0.0,0.0,0.05725,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.01661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00901,0.0096,0.0,0.01593,0.0,0.0,0.0,0.0,0.0,0.0,0.00939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01795,0.01353,0.00382,0.0,0.0,0.0,0.0,0.0,0.05536,0.01094,0.00872,0.0163,0.0
Prevotella histicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prevotella sp. E15-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00054,0.0,0.0,0.0,0.0,0.0,0.0,0.00038,0.00113,0.0,0.0,0.00163,0.0,0.0,0.0,0.0,0.00104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00058,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.00192,0.0,0.0,0.0,0.00149,0.00085,0.0,0.0,0.0,0.00107,0.0,0.0,0.0,0.0,0.0,0.00096,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00163,0.00062,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.00104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.00051,0.0,0.0,0.00079,0.0
Priestia megaterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proteus mirabilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,0.00174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proteus penneri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00437,0.0,0.0,0.0,0.00233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudobutyrivibrio xylanivorans,0.0,0.0,0.0,0.0,0.0,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudomonas aeruginosa,0.0,0.0,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudomonas beijingensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudomonas chlororaphis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudomonas hefeiensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudomonas mosselii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01377,0.0,0.00505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01336,0.0,0.00314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudomonas putida,0.0,0.0,0.0,0.0,0.00055,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02505,0.0,0.0,0.00022,0.0,0.0,0.00063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00563,0.0,0.0,0.0,0.0,0.0,0.00033,0.0,0.0,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0
Pseudomonas sp. FP1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudomonas sp. G.S.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pseudoprevotella muciniphila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00728,0.0,0.0,0.00275,0.0,0.0,0.0,0.00499,0.01053,0.0,0.01045,0.00953,0.0,0.0,0.0,0.0,0.00943,0.0,0.0,0.0,0.01008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784,0.00621,0.00805,0.0,0.0,0.0,0.0,0.0,0.0,0.00514,0.00884,0.0,0.0,0.00743,0.0,0.0,0.0,0.0,0.0,0.00573,0.0,0.00891,0.0,0.0078,0.00383,0.0,0.0,0.0,0.0083,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.00732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01445,0.00568,0.0,0.01107,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00962,0.00748,0.01106,0.0,0.0,0.0,0.0,0.0,0.00498,0.00648,0.00557,0.00554,0.0
Pusillimonas sp. DMV24BSW_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qiania dongpingensis,0.00033,0.00043,0.00106,0.0,0.00164,0.0,0.0,0.0,0.0,0.00142,0.0004,0.00044,0.0,0.00205,0.00023,0.00047,0.00138,0.0,0.0,0.00074,0.00077,0.00094,0.0,0.00026,0.00091,0.00129,0.00183,0.0,0.00027,0.00243,0.0,0.00258,0.0,0.0,0.0,0.0,0.0,0.0,0.00021,0.00186,0.00053,0.00163,0.0005,0.00151,0.00026,0.0,0.0,0.00018,0.00055,0.00037,0.0,0.0,0.00263,0.0016,0.00084,0.0,0.0,0.0007,0.0008,0.0,0.0,0.00489,0.00178,0.00131,0.00041,0.0,0.00049,0.0,0.0014,0.00069,0.0,0.00177,0.0003,0.00111,0.00061,0.0033,0.00182,0.0,0.00091,0.0,0.00078,0.00018,0.00159,0.00034,0.0,0.00346,0.00113,0.00077,0.00549,0.00049,0.0,0.00243,0.00243,0.0,0.00051,0.00184,0.00076,0.00077,0.00072,0.00031,0.0,0.00297,0.00107,0.0,0.00232,0.0,0.0,0.0,0.0,0.0,0.00057
Ralstonia sp. RS650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
